"CZ0005123620","E4U               ","BAAEFORU","2020/11/09",94.00          ,.00      ,94.00          ,92.00          ,102.00         ,1150         ,108100.00          ,"2020/11/09","T","2","F",94.00          ,94.00          ,94.00          ,1      
"AT00000FACC2","FACC              ","        ","2020/11/09",151.40         ,.00      ,151.40         ,126.10         ,535.00         ,0            ,.00                ,"2020/11/05","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0003520850","FIDUR.NMV. 5,60/24","BDAFIDNE","2020/11/09",101.00         ,.00      ,101.00         ,98.00          ,103.90         ,0            ,.00                ,"2020/10/19","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0009007027","FILLAMENTUM       ","BAAFILLA","2020/11/09",855.00         ,.00      ,855.00         ,855.00         ,855.00         ,0            ,.00                ,"2019/07/10","U","2","M",.00            ,.00            ,.00            ,300    
"CZ0003519092","FINEP HLB 5,00/23 ","BDAFINHL","2020/11/09",101.00         ,.00      ,101.00         ,96.00          ,105.50         ,0            ,.00                ,"2020/10/21","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0008041886","FOCUS IFPZK       ","BAAFOCIN","2020/11/09",2655000.00     ,.00      ,2655000.00     ,1981000.00     ,2660500.00     ,0            ,.00                ,"2018/12/19","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003513608","HB REAVIS VAR/21  ","BDAHBREA","2020/11/09",100.50         ,.00      ,100.50         ,100.50         ,100.50         ,0            ,.00                ,"2019/05/22","U","2","F",.00            ,.00            ,.00            ,1      
"NL0000009165","HEINEKEN          ","        ","2020/11/09",2050.00        ,.00      ,2050.00        ,1910.00        ,2600.00        ,0            ,.00                ,"2020/09/07","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0003523920","HEUREKA 5,25/25   ","BDAHEUFI","2020/11/09",100.00         ,.00      ,100.00         ,98.00          ,101.00         ,0            ,.00                ,"2020/11/06","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0001500110","HL.M.PRAHA 4,25/21","BDCHLMPH","2020/11/09",99.60          ,.00      ,99.60          ,99.60          ,99.60          ,0            ,.00                ,"2017/07/21","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001407","HZL ÈS VAR/22     ","BOHCSPO ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001191","HZL ÈS VAR/22     ","BOBCSPO ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001415","HZL ÈS 6,15/23    ","BOGCSPO ","2020/11/09",117.48         ,.00      ,117.48         ,117.48         ,117.48         ,0            ,.00                ,"2012/05/17","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002006893","HZL EQUA B.1,65/25","BDEICBA ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002005804","HZL EQUA B.2,22/21","BDCICBA ","2020/11/09",99.16          ,.00      ,99.16          ,99.16          ,99.16          ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002005275","HZL HB VAR/22     ","BONREGI ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/11/29","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002006000","HZL HB VAR/23     ","BOOREGI ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001720","HZL HB VAR/37     ","BOIREGI ","2020/11/09",116.50         ,.00      ,116.50         ,116.50         ,116.50         ,0            ,.00                ,"2017/12/19","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001183","HZL HB VAR/37     ","BOEREGI ","2020/11/09",116.79         ,.00      ,116.79         ,116.79         ,116.79         ,0            ,.00                ,"2017/09/11","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001266","HZL HB VAR/37     ","BOFREGI ","2020/11/09",115.33         ,.00      ,115.33         ,115.33         ,115.33         ,0            ,.00                ,"2016/10/24","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001308","HZL HB VAR/37     ","BOGREGI ","2020/11/09",116.71         ,.00      ,116.71         ,116.71         ,116.71         ,0            ,.00                ,"2017/11/14","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001712","HZL HB VAR/37     ","BOHREGI ","2020/11/09",115.18         ,.00      ,115.18         ,115.18         ,115.18         ,0            ,.00                ,"2016/12/19","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002000680","HZL HVB 5,00/25   ","BDFVERBA","2020/11/09",113.00         ,.00      ,113.00         ,113.00         ,113.00         ,0            ,.00                ,"2015/10/08","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002002801","HZL KB 2,55/22    ","BOKKOMB ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002001910","HZL UCB VAR/37    ","BDGVERBA","2020/11/09",117.19         ,.00      ,117.19         ,117.19         ,117.19         ,0            ,.00                ,"2017/12/14","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002003114","HZL UCB 3,04/28   ","BDJVERBA","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002006034","HZL WHB VAR/22    ","BOQWUHYB","2020/11/09",100.15         ,.00      ,100.15         ,100.15         ,100.15         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002005689","HZL WHB VAR/23    ","BONWUHYB","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002004492","HZL WHB 1,24/22   ","BODWUHYB","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002005564","HZL WHB 1,72/23   ","BOMWUHYB","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0002002736","HZL WHB 4,30/20   ","BDTWUHYB","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/12/21","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042405","IAA FQI IFPZK     ","BAAFQITR","2020/11/09",12300.00       ,.00      ,12300.00       ,11500.00       ,12300.00       ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008041407","IFIS IF           ","BAAIFIIN","2020/11/09",422500.00      ,.00      ,422500.00      ,422500.00      ,459000.00      ,0            ,.00                ,"2017/11/16","U","2","F",.00            ,.00            ,.00            ,1      
"AT0000A20F36","IIB VAR/21        ","BDAIIB  ","2020/11/09",100.25         ,.00      ,100.25         ,100.25         ,100.25         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042744","II PODF. ZMJ SICAV","BABZMJSI","2020/11/09",1060.00        ,.00      ,1060.00        ,1000.00        ,1060.00        ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"AT0000A21KS2","IMMOFINANZ        ","        ","2020/11/09",53.50          ,.00      ,53.50          ,53.50          ,53.50          ,0            ,.00                ,"1900/01/01","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0008042751","INFOND IFPZK TØ. B","BABINFIF","2020/11/09",1080.00        ,.00      ,1080.00        ,1000.00        ,1080.00        ,0            ,.00                ,"2019/09/27","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003704249","J&T BANKA 10% PERP","BDAPODBA","2020/11/09",104.00         ,.97      ,103.00         ,95.10          ,108.48         ,2            ,208000.00          ,"2020/11/09","U","2","F",104.00         ,104.00         ,104.00         ,1      
"CZ0003704421","J&T BK III 9% PERP","BDCPODBA","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003704413","J&T BK II 9% PERP ","BDBPODBA","2020/11/09",104.00         ,.00      ,104.00         ,94.00          ,107.99         ,0            ,.00                ,"2020/10/07","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003518649","JTEF CZKII 5,25/25","BDAJTEII","2020/11/09",98.00          ,.00      ,98.00          ,90.00          ,100.00         ,0            ,.00                ,"2020/11/05","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003518631","JTEF CZKI 5,00/23 ","BDAJTEI ","2020/11/09",98.00          ,.00      ,98.00          ,90.15          ,100.50         ,0            ,.00                ,"2020/11/04","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003519944","J&T E.F.C. 4,75/21","BDAJTENE","2020/11/09",101.00         ,.00      ,101.00         ,96.80          ,106.00         ,0            ,.00                ,"2020/10/09","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003522419","J&T EF IV 5,60/22 ","BDAJTENF","2020/11/09",100.49         ,.00      ,100.49         ,95.01          ,101.48         ,0            ,.00                ,"2020/10/29","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003516882","JTFG VIII 4,00/22 ","BDAJTGLQ","2020/11/09",99.01          ,.00      ,99.01          ,96.00          ,101.00         ,0            ,.00                ,"2020/10/19","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003520447","JTFG X 4,75/24    ","BDAJTGLR","2020/11/09",99.60          ,.00      ,99.60          ,96.00          ,102.00         ,0            ,.00                ,"2020/11/03","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003527657","J&T FG 7,5% PERP  ","BDBJTFIN","2020/11/09",103.50         ,.00      ,103.50         ,100.04         ,103.50         ,0            ,.00                ,"2020/11/06","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003520793","JTRE FIN.3 0,00/24","BDAJTRFI","2020/11/09",76.95          ,.00      ,76.95          ,70.00          ,77.90          ,0            ,.00                ,"2020/11/06","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0000001094","JTSEC 5,00/23     ","BDBJTSML","2020/11/09",100.50         ,.00      ,100.50         ,88.00          ,102.00         ,0            ,.00                ,"2020/10/21","T","2","F",.00            ,.00            ,.00            ,1      
"IT0000336518","JUVENTUS F.C.     ","        ","2020/11/09",20.81          ,.00      ,20.81          ,18.82          ,37.54          ,0            ,.00                ,"2020/11/02","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0009008819","KARO INVEST       ","BAAKARIN","2020/11/09",49.60          ,.00      ,49.60          ,43.00          ,51.00          ,0            ,.00                ,"2020/08/26","U","2","M",.00            ,.00            ,.00            ,2000   
"PLKGHM000017","KGHM POLSKA-MIEDZ ","        ","2020/11/09",528.60         ,.00      ,528.60         ,431.00         ,532.80         ,0            ,.00                ,"2020/06/25","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0009000121","KOFOLA ÈS         ","BABKOFOL","2020/11/09",219.00         ,1.39     ,216.00         ,197.00         ,292.00         ,7659         ,1661367.00         ,"2020/11/09","T","2","F",214.00         ,221.00         ,216.00         ,1      
"CZ0008019106","KOMERÈNÍ BANKA    ","BAAKOMB ","2020/11/09",527.00         ,7.55     ,490.00         ,465.00         ,835.00         ,378292       ,195196428.50       ,"2020/11/09","T","2","O",486.00         ,530.00         ,499.00         ,1      
"CZ0000001086","LIB. O. M. 5,30/23","BDALIBON","2020/11/09",98.50          ,.00      ,98.50          ,88.30          ,101.50         ,0            ,.00                ,"2020/11/06","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042009","LUCROS IFPZK      ","BAALUCRO","2020/11/09",49400.00       ,.00      ,49400.00       ,43800.00       ,49400.00       ,0            ,.00                ,"2020/06/26","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042272","MALOJA SICAV      ","BAAMALSI","2020/11/09",995.00         ,.00      ,995.00         ,995.00         ,1060.00        ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042793","MIXED A MKP SICAV ","BAAMKPSI","2020/11/09",955.00         ,.00      ,955.00         ,930.00         ,960.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003517708","MND VAR/22        ","BDAMNDAS","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/12/27","U","2","F",.00            ,.00            ,.00            ,1      
"HU0000153937","MOL               ","        ","2020/11/09",126.00         ,1.61     ,124.00         ,115.60         ,235.00         ,600          ,75615.00           ,"2020/11/09","T","2","M",126.00         ,126.50         ,126.00         ,1      
"CZ0003705188","MONETA MB VAR/30  ","BDBGECBA","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003704918","MONETA MB 3,30/29 ","BDAGECBA","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008040318","MONETA MONEY BANK ","BAAGECBA","2020/11/09",59.30          ,6.27     ,55.80          ,48.75          ,86.90          ,2722009      ,159112440.20       ,"2020/11/09","T","2","O",55.50          ,60.00          ,55.80          ,1      
"LU0514695690","MSCI China UCITS  ","        ","2020/11/09",421.40         ,.00      ,421.40         ,421.40         ,421.40         ,0            ,.00                ,"2018/07/03","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042801","NATLAND IFPZK PIA ","BABPRVRE","2020/11/09",145.00         ,.00      ,145.00         ,137.00         ,145.00         ,0            ,.00                ,"2018/04/27","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003521643","NATLAND R. 5,47/24","BDAPRVRE","2020/11/09",100.00         ,.00      ,100.00         ,98.00          ,102.99         ,210          ,2094894.67         ,"2020/11/09","T","2","F",100.00         ,100.00         ,100.00         ,1      
"CZ0003519472","NET4GAS 2,75/25   ","BDANETGA","2020/11/09",99.95          ,.00      ,99.95          ,99.95          ,99.95          ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"FI0009000681","NOKIA             ","        ","2020/11/09",83.00          ,4.67     ,79.30          ,58.00          ,112.40         ,1830         ,151708.50          ,"2020/11/09","T","2","M",81.00          ,83.90          ,81.00          ,1      
"CZ0003524795","NUPEH CZ 5,90/25  ","BDANUPCZ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,5            ,50090.14           ,"2020/11/09","T","2","F",100.00         ,100.00         ,100.00         ,1      
"AT0000743059","OMV               ","        ","2020/11/09",625.00         ,15.96    ,539.00         ,511.20         ,1346.00        ,350          ,218750.00          ,"2020/11/09","T","2","M",625.00         ,625.00         ,625.00         ,1      
"HU0000061726","OTP BANK          ","        ","2020/11/09",777.00         ,.00      ,777.00         ,651.00         ,850.00         ,0            ,.00                ,"2020/09/10","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0008041860","OUTULNÝ IFPZK     ","BAAOUTIF","2020/11/09",6200.00        ,.00      ,6200.00        ,6200.00        ,6200.00        ,0            ,.00                ,"2017/12/05","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0009093209","O2 C.R.           ","BAATELEC","2020/11/09",226.00         ,1.35     ,223.00         ,206.50         ,238.50         ,85935        ,19351219.00        ,"2020/11/09","T","2","O",224.00         ,226.00         ,225.50         ,1      
"LU0275164910","PFNONWOVENS       ","BAAPEGAS","2020/11/09",766.00         ,.52      ,762.00         ,494.00         ,790.00         ,2179         ,1670142.00         ,"2020/11/09","T","2","O",764.00         ,772.00         ,764.00         ,1      
"CS0008418869","PHILIP MORRIS ÈR  ","BAATABAK","2020/11/09",13640.00       ,-1.16    ,13800.00       ,12100.00       ,15540.00       ,1243         ,17073740.00        ,"2020/11/09","T","2","F",13600.00       ,13800.00       ,13600.00       ,1      
"NL0010391108","PHOTON ENERGY     ","BAAPEN  ","2020/11/09",79.00          ,1.28     ,78.00          ,27.00          ,112.00         ,1106         ,85729.00           ,"2020/11/09","T","2","M",77.00          ,79.00          ,77.00          ,1      
"CZ0000000815","PHOTON EN. 6,00/23","BDAPEN  ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2020/10/19","U","2","M",.00            ,.00            ,.00            ,1      
"CZ0008042470","PILSENINVEST SICAV","BAAPILSE","2020/11/09",695.00         ,.00      ,695.00         ,695.00         ,830.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0009009874","PILULKA LÉKÁRNY   ","BAAPILLE","2020/11/09",600.00         ,2.56     ,585.00         ,500.00         ,600.00         ,5920         ,3552000.00         ,"2020/11/09","U","2","M",600.00         ,600.00         ,600.00         ,80     
"PLPKN0000018","PKN Orlen         ","        ","2020/11/09",264.00         ,13.45    ,232.70         ,225.90         ,631.20         ,614          ,149113.20          ,"2020/11/09","T","2","M",238.60         ,264.00         ,238.60         ,1      
"PLPKO0000016","PKO BANK POLSKI   ","        ","2020/11/09",132.10         ,19.01    ,111.00         ,110.00         ,239.00         ,512          ,67635.20           ,"2020/11/09","T","2","M",132.10         ,132.10         ,132.10         ,1      
"CZ0000001011","PPF FIN.H. VAR/27 ","BDAPPFFH","2020/11/09",95.49          ,.00      ,95.49          ,94.00          ,103.50         ,0            ,.00                ,"2020/11/02","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0005131318","PRABOS PLUS       ","BAAPRAPM","2020/11/09",400.00         ,.00      ,400.00         ,354.00         ,412.00         ,0            ,.00                ,"2020/09/09","U","2","M",.00            ,.00            ,.00            ,125    
"CZ0008041837","PRAGORENT PIA     ","BAAPRAIF","2020/11/09",1.54           ,.00      ,1.54           ,1.49           ,1.55           ,0            ,.00                ,"2020/10/15","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0005135970","PRIMOCO UAV SE    ","BAAPRIUA","2020/11/09",240.00         ,.00      ,240.00         ,240.00         ,250.00         ,0            ,.00                ,"2020/08/10","U","2","M",.00            ,.00            ,.00            ,500    
"CZ0003515934","PSG 5,25/23       ","BDAPASFI","2020/11/09",100.00         ,.00      ,100.00         ,93.00          ,103.49         ,0            ,.00                ,"2020/11/02","T","2","F",.00            ,.00            ,.00            ,1      
"AT0000606306","RBI               ","        ","2020/11/09",335.20         ,.00      ,335.20         ,331.30         ,585.20         ,0            ,.00                ,"2020/10/30","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0003518565","RED THIRT. 4,80/22","BDAREDTH","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003522203","REGIOJET F. VAR/24","BDAREGFI","2020/11/09",91.00          ,.00      ,91.00          ,91.00          ,100.00         ,0            ,.00                ,"2020/06/18","U","2","F",.00            ,.00            ,.00            ,1      
"CS0008416251","RMS MEZZANINE     ","BAAPVT  ","2020/11/09",.65            ,.00      ,.65            ,.50            ,.90            ,0            ,.00                ,"2020/11/06","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003521023","ROHLIK FIN.6,60/23","BDAROHCZ","2020/11/09",105.50         ,.00      ,105.50         ,96.00          ,105.50         ,0            ,.00                ,"2020/11/03","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0003521692","RSBC INV. 4,716/24","BDARSBIN","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003517864","RSREINV I 5,00/22 ","BDARSRIN","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"DE0007037129","RWE               ","        ","2020/11/09",901.90         ,.00      ,901.90         ,609.60         ,901.90         ,0            ,.00                ,"2020/10/06","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0008041514","SAFETY REAL IFPZK ","BAASAFRE","2020/11/09",5800.00        ,.00      ,5800.00        ,5800.00        ,5900.00        ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003522930","SAZKA GR. 5,20/24 ","BDASAZGR","2020/11/09",103.50         ,.00      ,103.50         ,94.00          ,104.00         ,0            ,.00                ,"2020/11/05","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0000700976","SD K15 4,20/21    ","CAOSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2010/03/02","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000701453","SD K15 4,70/22    ","CDOSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000701610","SD K15 4,85/22    ","CEOSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2011/12/22","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000700984","SD K16 4,20/22    ","CAPSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2010/03/02","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000701628","SD K16 4,85/23    ","CEPSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2011/12/22","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000700992","SD K17 4,20/23    ","CAQSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000701636","SD K17 4,85/24    ","CEQSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2011/12/22","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0000701008","SD K18 4,20/24    ","CARSTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"GB00B03MLX29","SHELL             ","        ","2020/11/09",315.00         ,4.30     ,302.00         ,276.00         ,702.80         ,75           ,23625.00           ,"2020/11/09","T","2","M",315.00         ,315.00         ,315.00         ,1      
"SE0000113250","SKANSKA           ","        ","2020/11/09",506.60         ,11.05    ,456.20         ,420.00         ,550.00         ,134          ,68272.00           ,"2020/11/09","T","2","M",455.00         ,513.00         ,455.00         ,1      
"CZ0003512824","SMVAK OVA 2,625/22","BDBVOKAO","2020/11/09",99.71          ,.00      ,99.71          ,99.71          ,99.71          ,0            ,.00                ,"2017/12/14","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042645","SPILBERK IFPZK    ","BAASPIIF","2020/11/09",1.43           ,.00      ,1.43           ,1.29           ,1.43           ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"IE00B5BMR087","S&P 500 UCITS ETF ","        ","2020/11/09",7450.00        ,.00      ,7450.00        ,6374.00        ,7450.00        ,0            ,.00                ,"2020/07/27","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0001003123","ST.DLUHOP. VAR/23 ","BCOSTDL ","2020/11/09",101.92         ,.00      ,101.92         ,101.92         ,101.92         ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001004105","ST.DLUHOP. VAR/27 ","BEJSTDL ","2020/11/09",97.55          ,.00      ,97.55          ,97.55          ,97.55          ,0            ,.00                ,"2017/12/22","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005029","ST.DLUHOP. 0,00/22","BGASTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001006043","ST.DLUHOP. 0,00/27","BHCSTDL ","2020/11/09",100.10         ,.00      ,100.10         ,100.10         ,100.10         ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001006076","ST.DLUHOP. 0,05/29","BHDSTDL ","2020/11/09",91.93          ,.00      ,91.93          ,91.93          ,91.93          ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005946","ST.DLUHOP. 0,10/22","BGZSTDL ","2020/11/09",98.64          ,.00      ,98.64          ,98.64          ,98.64          ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005037","ST.DLUHOP. 0,25/27","BGBSTDL ","2020/11/09",96.81          ,.00      ,96.81          ,96.81          ,96.81          ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001004600","ST.DLUHOP. 0,45/23","BEWSTDL ","2020/11/09",100.90         ,.00      ,100.90         ,100.90         ,100.90         ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005367","ST.DLUHOP. 0,75/21","BGDSTDL ","2020/11/09",99.55          ,.00      ,99.55          ,99.55          ,99.55          ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001004477","ST.DLUHOP. 0,95/30","BEUSTDL ","2020/11/09",95.66          ,.00      ,95.66          ,95.66          ,95.66          ,0            ,.00                ,"2017/12/22","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001004469","ST.DLUHOP. 1,00/26","BETSTDL ","2020/11/09",96.19          ,.00      ,96.19          ,96.19          ,96.19          ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005888","ST.DLUHOP. 1,20/31","BGUSTDL ","2020/11/09",101.65         ,.00      ,101.65         ,101.65         ,101.65         ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005870","ST.DLUHOP. 1,25/25","BGTSTDL ","2020/11/09",98.73          ,.00      ,98.73          ,98.73          ,98.73          ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005920","ST.DLUHOP. 1,50/40","BGYSTDL ","2020/11/09",95.93          ,.00      ,95.93          ,95.93          ,95.93          ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005243","ST.DLUHOP. 2,00/33","BGCSTDL ","2020/11/09",102.50         ,.00      ,102.50         ,102.50         ,102.50         ,0            ,.00                ,"2017/12/22","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001004253","ST.DLUHOP. 2,40/25","BEQSTDL ","2020/11/09",99.37          ,.00      ,99.37          ,99.37          ,99.37          ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001003859","ST.DLUHOP. 2,50/28","BEDSTDL ","2020/11/09",95.88          ,.00      ,95.88          ,95.88          ,95.88          ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001005375","ST.DLUHOP. 2,75/29","BGESTDL ","2020/11/09",107.24         ,.00      ,107.24         ,107.24         ,107.24         ,0            ,.00                ,"1900/01/01","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001002851","ST.DLUHOP. 3,85/21","BCMSTDL ","2020/11/09",100.33         ,.00      ,100.33         ,100.33         ,100.33         ,0            ,.00                ,"2018/01/02","U","2","O",.00            ,.00            ,.00            ,1      
